Region,Channel,Event,Timestamp,animal.ID,Trial,index,Signal,Reference,zdFF
Region0R,560,FD,9.400000000000418,B1715,3,3429,0.021927074,0.014225991,1.5506476818553885
Region0R,560,FD,9.50000000000042,B1715,3,3430,0.021988901,0.014364364,0.7939284811457401
Region0R,560,FD,9.60000000000042,B1715,3,3431,0.021971236,0.014316522,0.9490374546502294
Region0R,560,FD,9.700000000000422,B1715,3,3432,0.021979332,0.014301066,1.0765333574534197
Region0R,560,FD,9.800000000000423,B1715,3,3433,0.021877024,0.014256904,0.6915221892817688
Region0R,560,FD,9.900000000000425,B1715,3,3434,0.021396396,0.014198758,0.6822993535262741
Region0R,560,FD,10.000000000000426,B1715,3,3435,0.021298504,0.014010334,0.11738982405810758
Region0R,560,FD,10.100000000000428,B1715,3,3436,0.021492816,0.014004446,-0.2802985158394978
Region0R,560,FD,10.20000000000043,B1715,3,3437,0.021375788,0.01410381,-0.39327131330998155
Region0R,560,FD,10.30000000000043,B1715,3,3438,0.021502385,0.014094977,-1.379176334498511
Region0R,560,FD,10.400000000000432,B1715,3,3439,0.021363275,0.014061856,-1.549841435924239
Region0R,560,FD,10.500000000000433,B1715,3,3440,0.021222693,0.014047135,-1.144539149138596
Region0R,560,FD,10.600000000000435,B1715,3,3441,0.021316905,0.013987517,-0.9632224207256085
Region0R,560,FD,10.700000000000436,B1715,3,3442,0.021202084,0.014128099,-1.4134340496272524
Region0R,560,FD,10.800000000000438,B1715,3,3443,0.021368427,0.01402211,-1.0429559407950504
Region0R,560,FD,10.90000000000044,B1715,3,3444,0.021358859,0.014073632,-0.9694916333760176
Region0R,560,FD,11.00000000000044,B1715,3,3445,0.02149208,0.01406848,-0.7431540471850373
Region0R,560,FD,11.100000000000442,B1715,3,3446,0.021322793,0.01402579,-0.08851096956626181
Region0R,560,FD,11.200000000000443,B1715,3,3447,0.021414797,0.014029471,0.3822190438288908
Region0R,560,FD,11.300000000000445,B1715,3,3448,0.02153845,0.014094977,0.5781013771376644
Region0R,560,FD,11.400000000000446,B1715,3,3449,0.021431726,0.014040511,0.27027265604029244
Region0R,560,FD,11.500000000000448,B1715,3,3450,0.021398604,0.013975004,0.7942667888120956
Region0R,560,FD,11.600000000000449,B1715,3,3451,0.021567155,0.014002974,0.6962356678026993
Region0R,560,FD,11.70000000000045,B1715,3,3452,0.021354443,0.014160484,0.5786878498598219
Region0R,560,FD,11.800000000000452,B1715,3,3453,0.021375052,0.01410381,0.6109956229455697
Region0R,560,FD,11.900000000000453,B1715,3,3454,0.02153109,0.014033151,0.19432833065913907
Region0R,560,FD,12.000000000000455,B1715,3,3455,0.021452335,0.014071424,0.19925601752963418
Region0R,560,FD,12.100000000000456,B1715,3,3456,0.021407437,0.014101602,-0.0930289817492634
Region0R,560,FD,12.200000000000458,B1715,3,3457,0.021417005,0.01402211,-0.5756473317314802
Region0R,560,FD,12.300000000000459,B1715,3,3458,0.021330154,0.014087617,-0.2755198617170709
Region0R,560,FD,12.40000000000046,B1715,3,3459,0.021504593,0.014078785,0.017087208805166624
Region0R,560,FD,12.500000000000462,B1715,3,3460,0.021386092,0.014042719,-0.3653636941376591
Region0R,560,FD,12.600000000000463,B1715,3,3461,0.021397868,0.014033887,-0.09094009934474943
Region0R,560,FD,12.700000000000465,B1715,3,3462,0.021415533,0.014117058,-0.5578931712598972
Region0R,560,FD,12.800000000000466,B1715,3,3463,0.021571572,0.014136195,-0.24813820873955994
Region0R,560,FD,12.900000000000468,B1715,3,3464,0.021517841,0.014123683,0.20706566051660796
Region0R,560,FD,13.000000000000469,B1715,3,3465,0.021544338,0.014051552,-0.30948762432799704
Region0R,560,FD,13.10000000000047,B1715,3,3466,0.021330154,0.014178885,-0.47462564026889675
Region0R,560,FD,13.200000000000472,B1715,3,3467,0.021568627,0.01402579,0.05167362934676087
Region0R,560,FD,13.300000000000473,B1715,3,3468,0.021521522,0.014075841,0.06326961756198844
Region0R,560,FD,13.400000000000475,B1715,3,3469,0.021372843,0.014139139,-0.28447533026436006
Region0R,560,FD,13.500000000000476,B1715,3,3470,0.021456751,0.014123683,-0.2221028658869528
Region0R,560,FD,13.600000000000477,B1715,3,3471,0.021525202,0.013969116,-0.15804473143582648
Region0R,560,FD,13.700000000000479,B1715,3,3472,0.021450127,0.014133251,0.5772790969131325
Region0R,560,FD,13.80000000000048,B1715,3,3473,0.021398604,0.014131043,0.0996059431526981
Region0R,560,FD,13.900000000000482,B1715,3,3474,0.021504593,0.014100866,0.37064797138394295
Region0R,560,FD,14.000000000000483,B1715,3,3475,0.02152373,0.014024318,0.5497258862210544
Region0R,560,FD,14.100000000000485,B1715,3,3476,0.02143099,0.014046399,0.4322867295315366
Region0R,560,FD,14.200000000000486,B1715,3,3477,0.021375052,0.014042719,-0.18230532456041942
Region0R,560,FD,14.300000000000487,B1715,3,3478,0.021658423,0.014081729,-0.09330240848430336
Region0R,560,FD,14.400000000000489,B1715,3,3479,0.021404493,0.01411117,0.6318619054423185
Region0R,560,FD,14.50000000000049,B1715,3,3480,0.021431726,0.014140611,0.9471445390799768
Region0R,560,FD,14.600000000000492,B1715,3,3481,0.02147368,0.014098657,0.198970622375656
Region0R,560,FD,14.700000000000493,B1715,3,3482,0.0212882,0.014022846,-0.33823938763753897
Region0R,560,FD,14.800000000000495,B1715,3,3483,0.021492816,0.013997821,0.06773472210562498
Region0R,560,FD,14.900000000000496,B1715,3,3484,0.021520049,0.014029471,-0.27811752843917686
Region0R,560,FD,15.000000000000497,B1715,3,3485,0.021267591,0.014076577,-0.37558302126416226
Region0R,560,FD,15.100000000000499,B1715,3,3486,0.021315433,0.014121474,-0.007736357508420399
Region0R,560,FD,15.2000000000005,B1715,3,3487,0.021370635,0.013937467,0.03171894764600368
Region0R,560,FD,15.300000000000502,B1715,3,3488,0.021344874,0.014000029,-0.08598324060319674
Region0R,560,FD,15.400000000000503,B1715,3,3489,0.021385356,0.014126627,-0.36759776396365434
Region0R,560,FD,15.500000000000504,B1715,3,3490,0.02148472,0.014076577,-0.5874438651304786
Region0R,560,FD,15.600000000000506,B1715,3,3491,0.021419949,0.014060384,-0.2621079589446416
Region0R,560,FD,15.700000000000507,B1715,3,3492,0.021321321,0.01407216,0.0852116625452534
Region0R,560,FD,15.800000000000509,B1715,3,3493,0.021339722,0.013987517,-0.6197151426988008
Region0R,560,FD,15.90000000000051,B1715,3,3494,0.021429518,0.014037567,-0.7375706755083618
Region0R,560,FD,16.00000000000051,B1715,3,3495,0.021358123,0.014044191,-0.6491303278112548
Region0R,560,FD,16.100000000000513,B1715,3,3496,0.021414797,0.014088353,-0.8370553833784478
Region0R,560,FD,16.200000000000514,B1715,3,3497,0.021407437,0.014139139,-1.4205197407983237
Region0R,560,FD,16.300000000000516,B1715,3,3498,0.02144203,0.014084673,-1.37533104256998
Region0R,560,FD,16.400000000000517,B1715,3,3499,0.021369899,0.014097185,-1.010519882217744
Region0R,560,FD,16.50000000000052,B1715,3,3500,0.021355915,0.014055968,-1.1399865276368955
Region0R,560,FD,16.60000000000052,B1715,3,3501,0.02127716,0.014133251,-1.3274629570066854
Region0R,560,FD,16.70000000000052,B1715,3,3502,0.02132721,0.014065536,-1.4593217483734493
Region0R,560,FD,16.800000000000523,B1715,3,3503,0.021578932,0.014026527,-0.6352127162033907
Region0R,560,FD,16.900000000000524,B1715,3,3504,0.021464111,0.014091297,-1.144233934697604
Region0R,560,FD,17.000000000000526,B1715,3,3505,0.021316905,0.014071424,-0.7399772389398818
Region0R,560,FD,17.100000000000527,B1715,3,3506,0.021539922,0.014192133,0.3136012608987183
Region0R,560,FD,17.20000000000053,B1715,3,3507,0.021586292,0.014027999,0.9006397232982047
Region0R,560,FD,17.30000000000053,B1715,3,3508,0.021405229,0.014196549,1.4398893094543346
Region0R,560,FD,17.40000000000053,B1715,3,3509,0.021495024,0.014064064,0.9411329003879167
Region0R,560,FD,17.500000000000533,B1715,3,3510,0.0217703,0.01401475,1.3642837648216053
Region0R,560,FD,17.600000000000534,B1715,3,3511,0.021618678,0.014171524,1.421084990649256
Region0R,560,FD,17.700000000000536,B1715,3,3512,0.021787964,0.014181093,1.683155545701157
Region0R,560,FD,17.800000000000537,B1715,3,3513,0.021628982,0.014183301,1.3076704125280096
Region0R,560,FD,17.90000000000054,B1715,3,3514,0.021878496,0.01421127,2.1636771405839954
Region0R,560,FD,18.00000000000054,B1715,3,3515,0.02178502,0.014314314,2.02590391816529
Region0R,560,FD,18.10000000000054,B1715,3,3516,0.021761467,0.014248072,1.6409038897930357
Region0R,560,FD,18.200000000000543,B1715,3,3517,0.021698169,0.014186981,1.8737133592503714
Region0R,560,FD,18.300000000000544,B1715,3,3518,0.021728346,0.014156068,1.6822714927159002
Region0R,560,FD,18.400000000000546,B1715,3,3519,0.021633398,0.014176677,1.8653451936242242
Region0R,560,FD,18.500000000000547,B1715,3,3520,0.021814462,0.014139139,1.7490548384323819
Region0R,560,FD,18.60000000000055,B1715,3,3521,0.021807837,0.014217158,1.9043364126642748
Region0R,560,FD,18.70000000000055,B1715,3,3522,0.022005093,0.01435038,1.980015871557377
Region0R,560,FD,18.80000000000055,B1715,3,3523,0.021910881,0.014292233,2.329368506814025
Region0R,560,FD,18.900000000000553,B1715,3,3524,0.021918978,0.014265,2.097607247262263
Region0R,560,FD,19.000000000000554,B1715,3,3525,0.021765148,0.014265736,2.0234938840892944
Region0R,560,FD,19.100000000000556,B1715,3,3526,0.021836542,0.014271625,1.5321598534960081
Region0R,560,FD,19.200000000000557,B1715,3,3527,0.021740859,0.014122946,1.1510783293634332
Region0R,560,FD,19.30000000000056,B1715,3,3528,0.021864512,0.014291497,0.6842880604306159
Region0R,560,FD,19.40000000000056,B1715,3,3529,0.021708473,0.014238503,0.7256041679244255
Region0R,560,FD,19.50000000000056,B1715,3,3530,0.021746747,0.014229671,0.2527914419721944
Region0R,560,FD,19.600000000000563,B1715,3,3531,0.021736442,0.014277513,0.3839774900679661
Region0R,560,FD,19.700000000000564,B1715,3,3532,0.021614261,0.014258376,0.5604419793786977
Region0R,560,FD,19.800000000000566,B1715,3,3533,0.021736442,0.014188453,0.3409722525573033
Region0R,560,FD,19.900000000000567,B1715,3,3534,0.021615733,0.014222311,0.10707400939065066
Region0R,560,FD,20.00000000000057,B1715,3,3535,0.021796061,0.014251016,0.05626412079202881
Region0R,560,FD,-20.0,B1715,4,4712,0.021522994,0.014170788,0.20308333323024003
Region0R,560,FD,-19.9,B1715,4,4713,0.02148104,0.014179621,0.3964244016414604
Region0R,560,FD,-19.799999999999997,B1715,4,4714,0.021464111,0.014175941,0.3183233229498592
Region0R,560,FD,-19.699999999999996,B1715,4,4715,0.021432462,0.014200966,0.3696087772722458
Region0R,560,FD,-19.599999999999994,B1715,4,4716,0.02144203,0.014136931,0.7108438928565451
Region0R,560,FD,-19.499999999999993,B1715,4,4717,0.021441294,0.014166372,0.6399964404341414
Region0R,560,FD,-19.39999999999999,B1715,4,4718,0.021402285,0.014172997,0.4891662142224073
Region0R,560,FD,-19.29999999999999,B1715,4,4719,0.021522994,0.014189189,0.36055666917500817
Region0R,560,FD,-19.19999999999999,B1715,4,4720,0.021491344,0.014143555,0.2540249364549752
Region0R,560,FD,-19.099999999999987,B1715,4,4721,0.021475152,0.014215686,0.29235897594479804
Region0R,560,FD,-18.999999999999986,B1715,4,4722,0.021475888,0.014184037,-0.00324575243962115
Region0R,560,FD,-18.899999999999984,B1715,4,4723,0.021489872,0.014217894,0.08263764656351658
Region0R,560,FD,-18.799999999999983,B1715,4,4724,0.02143099,0.014185509,0.07053505587320585
Region0R,560,FD,-18.69999999999998,B1715,4,4725,0.021426574,0.014188453,0.00023722420478068353
Region0R,560,FD,-18.59999999999998,B1715,4,4726,0.021422893,0.014202438,-0.33675140693145106
Region0R,560,FD,-18.49999999999998,B1715,4,4727,0.021503121,0.014178885,-0.2536078058716747
Region0R,560,FD,-18.399999999999977,B1715,4,4728,0.021441294,0.014198022,-0.38496086263951196
Region0R,560,FD,-18.299999999999976,B1715,4,4729,0.021431726,0.01415754,-0.07004626847153266
Region0R,560,FD,-18.199999999999974,B1715,4,4730,0.021338986,0.014146499,-0.020131362913986928
Region0R,560,FD,-18.099999999999973,B1715,4,4731,0.021290408,0.014093505,0.12084940759914305
Region0R,560,FD,-17.99999999999997,B1715,4,4732,0.021314697,0.014129571,-0.08007675031328546
Region0R,560,FD,-17.89999999999997,B1715,4,4733,0.021387564,0.014081729,-0.13134375734906195
Region0R,560,FD,-17.79999999999997,B1715,4,4734,0.021456015,0.014186981,-0.43241490316351094
Region0R,560,FD,-17.699999999999967,B1715,4,4735,0.02143099,0.014155332,-0.16817376333387488
Region0R,560,FD,-17.599999999999966,B1715,4,4736,0.021260231,0.0141649,-0.2269995084323107
Region0R,560,FD,-17.499999999999964,B1715,4,4737,0.02138462,0.014127363,-0.2520917447876185
Region0R,560,FD,-17.399999999999963,B1715,4,4738,0.021289672,0.014192133,-0.3295345236286418
Region0R,560,FD,-17.29999999999996,B1715,4,4739,0.02139566,0.014070688,-0.6319701918070773
Region0R,560,FD,-17.19999999999996,B1715,4,4740,0.021412589,0.014202438,-0.4957596701247558
Region0R,560,FD,-17.09999999999996,B1715,4,4741,0.021516369,0.014224519,-0.696532973584113
Region0R,560,FD,-16.999999999999957,B1715,4,4742,0.021456015,0.014227463,-0.5580013268874845
Region0R,560,FD,-16.899999999999956,B1715,4,4743,0.021355915,0.014142083,-0.4815168459279896
Region0R,560,FD,-16.799999999999955,B1715,4,4744,0.021376524,0.014108962,0.0303675975922368
Region0R,560,FD,-16.699999999999953,B1715,4,4745,0.021359595,0.014167844,-0.15282329964067762
Region0R,560,FD,-16.59999999999995,B1715,4,4746,0.021290408,0.014146499,-0.008925008918684689
Region0R,560,FD,-16.49999999999995,B1715,4,4747,0.021436878,0.014136931,-0.00932740488855085
Region0R,560,FD,-16.39999999999995,B1715,4,4748,0.021441294,0.014145027,0.28601473872065275
Region0R,560,FD,-16.299999999999947,B1715,4,4749,0.021461167,0.01415386,-0.21036642119243248
Region0R,560,FD,-16.199999999999946,B1715,4,4750,0.021411853,0.014165636,-0.5649156372121384
Region0R,560,FD,-16.099999999999945,B1715,4,4751,0.021432462,0.014178885,-0.34589831426554984
Region0R,560,FD,-15.999999999999943,B1715,4,4752,0.021568627,0.014214214,-0.13745450314458268
Region0R,560,FD,-15.899999999999942,B1715,4,4753,0.021381676,0.014283401,-0.34050458229246144
Region0R,560,FD,-15.79999999999994,B1715,4,4754,0.021279368,0.014146499,-0.490573816078519
Region0R,560,FD,-15.699999999999939,B1715,4,4755,0.021391244,0.014129571,-0.7866248557396339
Region0R,560,FD,-15.599999999999937,B1715,4,4756,0.021372107,0.014138403,-0.6791663555779393
Region0R,560,FD,-15.499999999999936,B1715,4,4757,0.021364747,0.014149444,-0.5892534121101419
Region0R,560,FD,-15.399999999999935,B1715,4,4758,0.02134561,0.014131043,-0.7679512802033186
Region0R,560,FD,-15.299999999999933,B1715,4,4759,0.021244038,0.014110434,-0.21308223934658846
Region0R,560,FD,-15.199999999999932,B1715,4,4760,0.021315433,0.014085409,-0.09978584069470564
Region0R,560,FD,-15.09999999999993,B1715,4,4761,0.021424366,0.014151652,0.1371700421857836
Region0R,560,FD,-14.999999999999929,B1715,4,4762,0.021415533,0.014175941,-0.048409178612588456
Region0R,560,FD,-14.899999999999928,B1715,4,4763,0.0215885,0.014255432,0.09204443372504269
Region0R,560,FD,-14.799999999999926,B1715,4,4764,0.021586292,0.014286345,0.10889145788116911
Region0R,560,FD,-14.699999999999925,B1715,4,4765,0.021652535,0.014212742,0.3102487665701238
Region0R,560,FD,-14.599999999999923,B1715,4,4766,0.021511953,0.014262792,0.3451781317462473
Region0R,560,FD,-14.499999999999922,B1715,4,4767,0.021551699,0.014216422,0.6124805116388957
Region0R,560,FD,-14.39999999999992,B1715,4,4768,0.021496496,0.014209798,0.987960651912261
Region0R,560,FD,-14.299999999999919,B1715,4,4769,0.021589236,0.014248808,1.1153001078754092
Region0R,560,FD,-14.199999999999918,B1715,4,4770,0.021567155,0.01421495,0.8405399284567672
Region0R,560,FD,-14.099999999999916,B1715,4,4771,0.021663575,0.01421495,0.3671925341791081
Region0R,560,FD,-13.999999999999915,B1715,4,4772,0.021722458,0.014248808,0.7957185560964657
Region0R,560,FD,-13.899999999999913,B1715,4,4773,0.021751899,0.014312842,0.7256344188980717
Region0R,560,FD,-13.799999999999912,B1715,4,4774,0.021525202,0.014323147,0.6754662546458801
Region0R,560,FD,-13.69999999999991,B1715,4,4775,0.021503121,0.014251752,0.649641971770667
Region0R,560,FD,-13.599999999999909,B1715,4,4776,0.021475152,0.014133251,0.4618571233625483
Region0R,560,FD,-13.499999999999908,B1715,4,4777,0.021350026,0.014123683,-0.06935994361943706
Region0R,560,FD,-13.399999999999906,B1715,4,4778,0.021412589,0.014176677,-0.3208311061350756
Region0R,560,FD,-13.299999999999905,B1715,4,4779,0.021504593,0.014209062,-0.6981844738355975
Region0R,560,FD,-13.199999999999903,B1715,4,4780,0.021509009,0.014231143,-0.4129237774427248
Region0R,560,FD,-13.099999999999902,B1715,4,4781,0.021483248,0.014251752,-0.21540284927809666
Region0R,560,FD,-12.9999999999999,B1715,4,4782,0.021528882,0.014206854,-0.5339179659593161
Region0R,560,FD,-12.899999999999899,B1715,4,4783,0.021332362,0.014178885,-0.3597267515717657
Region0R,560,FD,-12.799999999999898,B1715,4,4784,0.021172643,0.014056704,-0.2509408260028707
Region0R,560,FD,-12.699999999999896,B1715,4,4785,0.021166019,0.014016222,-0.39920549437845915
Region0R,560,FD,-12.599999999999895,B1715,4,4786,0.021299976,0.01411853,-0.3388170823554558
Region0R,560,FD,-12.499999999999893,B1715,4,4787,0.021398604,0.014106018,-0.2953581109086141
Region0R,560,FD,-12.399999999999892,B1715,4,4788,0.021369163,0.014125155,-0.1434076254239851
Region0R,560,FD,-12.29999999999989,B1715,4,4789,0.021338986,0.014156068,-0.08536408391841883
Region0R,560,FD,-12.19999999999989,B1715,4,4790,0.021290408,0.014095713,0.05973713259648333
Region0R,560,FD,-12.099999999999888,B1715,4,4791,0.021318377,0.01415018,-0.008060294039962093
Region0R,560,FD,-11.999999999999886,B1715,4,4792,0.02138094,0.014086881,0.2953258100226573
Region0R,560,FD,-11.899999999999885,B1715,4,4793,0.021316169,0.014155332,0.020316989039766434
Region0R,560,FD,-11.799999999999883,B1715,4,4794,0.021352235,0.01411853,-0.17344747399155322
Region0R,560,FD,-11.699999999999882,B1715,4,4795,0.021242566,0.014075841,0.12467425575617279
Region0R,560,FD,-11.59999999999988,B1715,4,4796,0.021344138,0.014065536,0.0052973346298378875
Region0R,560,FD,-11.49999999999988,B1715,4,4797,0.021297032,0.014120738,0.1847855068529047
Region0R,560,FD,-11.399999999999878,B1715,4,4798,0.021314697,0.014145027,-0.13316936866129694
Region0R,560,FD,-11.299999999999876,B1715,4,4799,0.021332362,0.014076577,0.03728473228156408
Region0R,560,FD,-11.199999999999875,B1715,4,4800,0.021306601,0.014135459,-0.22054840909609347
Region0R,560,FD,-11.099999999999874,B1715,4,4801,0.021315433,0.014103074,-0.277173599356468
Region0R,560,FD,-10.999999999999872,B1715,4,4802,0.021315433,0.014132515,-0.40901756088656815
Region0R,560,FD,-10.89999999999987,B1715,4,4803,0.021325001,0.014117058,-0.4155629073818522
Region0R,560,FD,-10.79999999999987,B1715,4,4804,0.021283784,0.014147235,-0.18950897790835236
Region0R,560,FD,-10.699999999999868,B1715,4,4805,0.02133457,0.014141347,-0.26976637685674837
Region0R,560,FD,-10.599999999999866,B1715,4,4806,0.021315433,0.014083937,0.06082104864547642
Region0R,560,FD,-10.499999999999865,B1715,4,4807,0.021223429,0.014082465,0.14734273712217405
Region0R,560,FD,-10.399999999999864,B1715,4,4808,0.021400077,0.014134723,-0.07372793421487658
Region0R,560,FD,-10.299999999999862,B1715,4,4809,0.02143467,0.01415386,0.05504518728415756
Region0R,560,FD,-10.19999999999986,B1715,4,4810,0.021417741,0.014112642,0.35679021549346446
Region0R,560,FD,-10.09999999999986,B1715,4,4811,0.021422893,0.014140611,0.40621433278729
Region0R,560,FD,-9.999999999999858,B1715,4,4812,0.021314697,0.014189189,0.3263826293732484
Region0R,560,FD,-9.899999999999856,B1715,4,4813,0.021367691,0.014108226,0.22648153239460458
Region0R,560,FD,-9.799999999999855,B1715,4,4814,0.021267591,0.014061856,-0.05865069083626804
Region0R,560,FD,-9.699999999999854,B1715,4,4815,0.021242566,0.014078785,-0.01123147310546474
Region0R,560,FD,-9.599999999999852,B1715,4,4816,0.021224901,0.014055232,0.0010624266313839555
Region0R,560,FD,-9.49999999999985,B1715,4,4817,0.021244038,0.014120002,-0.047638610688287474
Region0R,560,FD,-9.39999999999985,B1715,4,4818,0.021267591,0.014135459,0.19741264795962574
Region0R,560,FD,-9.299999999999848,B1715,4,4819,0.021389772,0.014117794,0.037847131671550835
Region0R,560,FD,-9.199999999999847,B1715,4,4820,0.021428782,0.014116322,0.04242234388508651
Region0R,560,FD,-9.099999999999845,B1715,4,4821,0.02144571,0.014166372,0.09817110105544133
Region0R,560,FD,-8.999999999999844,B1715,4,4822,0.021358859,0.014151652,0.1193218287847906
Region0R,560,FD,-8.899999999999842,B1715,4,4823,0.021389772,0.014161956,0.35811707080562155
Region0R,560,FD,-8.79999999999984,B1715,4,4824,0.021407437,0.014138403,0.48090396035146193
Region0R,560,FD,-8.69999999999984,B1715,4,4825,0.021400813,0.014152388,0.4995075875869271
Region0R,560,FD,-8.599999999999838,B1715,4,4826,0.02144203,0.014170052,-0.024836616863102005
Region0R,560,FD,-8.499999999999837,B1715,4,4827,0.021461903,0.014179621,-0.041964214370622754
Region0R,560,FD,-8.399999999999835,B1715,4,4828,0.021407437,0.014181829,-0.14578577986359267
Region0R,560,FD,-8.299999999999834,B1715,4,4829,0.02142363,0.014132515,-0.05419977008836161
Region0R,560,FD,-8.199999999999832,B1715,4,4830,0.021366955,0.014217158,0.2108780110840615
Region0R,560,FD,-8.099999999999831,B1715,4,4831,0.021400077,0.014146499,0.2273104922935661
Region0R,560,FD,-7.9999999999998295,B1715,4,4832,0.021364011,0.014181829,0.04789086664338873
Region0R,560,FD,-7.899999999999828,B1715,4,4833,0.021370635,0.014128835,-0.0023733501595722055
Region0R,560,FD,-7.799999999999827,B1715,4,4834,0.021399341,0.014067008,-0.24583305941655118
Region0R,560,FD,-7.699999999999825,B1715,4,4835,0.0213883,0.014142083,-0.32550620259558655
Region0R,560,FD,-7.599999999999824,B1715,4,4836,0.021355915,0.014169316,0.23469527479217397
Region0R,560,FD,-7.499999999999822,B1715,4,4837,0.02138094,0.014148708,0.2104530972439709
Region0R,560,FD,-7.399999999999821,B1715,4,4838,0.021333098,0.01420391,0.2543085148977852
Region0R,560,FD,-7.2999999999998195,B1715,4,4839,0.021436142,0.014160484,0.3858697392924058
Region0R,560,FD,-7.199999999999818,B1715,4,4840,0.021418477,0.014103074,0.06089044941888329
Region0R,560,FD,-7.099999999999817,B1715,4,4841,0.021379468,0.014142083,-0.026586052931785252
Region0R,560,FD,-6.999999999999815,B1715,4,4842,0.021375052,0.014177413,0.016057423664435237
Region0R,560,FD,-6.899999999999814,B1715,4,4843,0.02139566,0.014109698,0.1708958588130598
Region0R,560,FD,-6.799999999999812,B1715,4,4844,0.021358123,0.014128099,0.30457443762005354
Region0R,560,FD,-6.699999999999811,B1715,4,4845,0.021346346,0.014142083,0.48853194458196186
Region0R,560,FD,-6.59999999999981,B1715,4,4846,0.021390508,0.014178149,0.5212333535124373
Region0R,560,FD,-6.499999999999808,B1715,4,4847,0.021407437,0.014124419,0.530457906458069
Region0R,560,FD,-6.399999999999807,B1715,4,4848,0.021332362,0.014170052,0.423818206242313
Region0R,560,FD,-6.299999999999805,B1715,4,4849,0.021419949,0.014105282,0.1712066932087889
Region0R,560,FD,-6.199999999999804,B1715,4,4850,0.021453807,0.01411485,0.13075004180974362
Region0R,560,FD,-6.0999999999998025,B1715,4,4851,0.02143467,0.014170788,0.2403360230026062
Region0R,560,FD,-5.999999999999801,B1715,4,4852,0.02133089,0.014181093,0.2506993082755403
Region0R,560,FD,-5.8999999999998,B1715,4,4853,0.021437614,0.014198022,0.04674549346743401
Region0R,560,FD,-5.799999999999798,B1715,4,4854,0.021387564,0.014155332,-0.010382966941141648
Region0R,560,FD,-5.699999999999797,B1715,4,4855,0.02139198,0.014139875,-0.19796912245591675
Region0R,560,FD,-5.599999999999795,B1715,4,4856,0.021363275,0.01416122,-0.5315362367382722
Region0R,560,FD,-5.499999999999794,B1715,4,4857,0.021315433,0.014126627,-0.5358789253352658
Region0R,560,FD,-5.3999999999997925,B1715,4,4858,0.021328682,0.014183301,-0.31639568709848176
Region0R,560,FD,-5.299999999999791,B1715,4,4859,0.021294088,0.014084673,-0.3987146185389139
Region0R,560,FD,-5.19999999999979,B1715,4,4860,0.021369899,0.014154596,-0.39394247819182726
Region0R,560,FD,-5.099999999999788,B1715,4,4861,0.021340458,0.014120738,-0.3036163362780044
Region0R,560,FD,-4.999999999999787,B1715,4,4862,0.021431726,0.014181093,-0.6077760436039923
Region0R,560,FD,-4.899999999999785,B1715,4,4863,0.021305865,0.014147235,-0.6525251834869339
Region0R,560,FD,-4.799999999999784,B1715,4,4864,0.021296296,0.014104546,-0.47772987995196414
Region0R,560,FD,-4.699999999999783,B1715,4,4865,0.021296296,0.0140648,-0.5764024280076845
Region0R,560,FD,-4.599999999999781,B1715,4,4866,0.021231526,0.014167108,-0.5042810243495656
Region0R,560,FD,-4.49999999999978,B1715,4,4867,0.021206501,0.014078785,-0.43064701805284245
Region0R,560,FD,-4.399999999999778,B1715,4,4868,0.021207973,0.014072896,-0.36118084298036873
Region0R,560,FD,-4.299999999999777,B1715,4,4869,0.021166755,0.014040511,-0.4468723488628962
Region0R,560,FD,-4.1999999999997755,B1715,4,4870,0.021165283,0.014024318,-0.5966262788267783
Region0R,560,FD,-4.099999999999774,B1715,4,4871,0.021216805,0.014034623,-0.8496292074917243
Region0R,560,FD,-3.9999999999997726,B1715,4,4872,0.021285992,0.014083937,-0.5537563781152239
Region0R,560,FD,-3.899999999999771,B1715,4,4873,0.021308809,0.014171524,-0.49134201808120276
Region0R,560,FD,-3.79999999999977,B1715,4,4874,0.021280104,0.014134723,-0.40616900912839216
Region0R,560,FD,-3.6999999999997684,B1715,4,4875,0.021237414,0.014097921,-0.4702599613639917
Region0R,560,FD,-3.599999999999767,B1715,4,4876,0.02132721,0.014145027,-0.9106045267733993
Region0R,560,FD,-3.4999999999997655,B1715,4,4877,0.021256551,0.014091297,-1.341812283989291
Region0R,560,FD,-3.399999999999764,B1715,4,4878,0.021277896,0.014090561,-1.3079389664331047
Region0R,560,FD,-3.2999999999997627,B1715,4,4879,0.021393452,0.014182565,-1.4849590794317085
Region0R,560,FD,-3.1999999999997613,B1715,4,4880,0.02134561,0.014237031,-1.3676253855037022
Region0R,560,FD,-3.09999999999976,B1715,4,4881,0.021288936,0.014185509,-1.5623279019868543
Region0R,560,FD,-2.9999999999997584,B1715,4,4882,0.021327946,0.014099394,-1.5565978084296552
Region0R,560,FD,-2.899999999999757,B1715,4,4883,0.021288936,0.014206854,-1.4878788052368697
Region0R,560,FD,-2.7999999999997556,B1715,4,4884,0.021336778,0.014136931,-1.7093441337505315
Region0R,560,FD,-2.699999999999754,B1715,4,4885,0.021304393,0.014185509,-1.730572658810785
Region0R,560,FD,-2.5999999999997527,B1715,4,4886,0.021358859,0.014161956,-1.262648478986979
Region0R,560,FD,-2.4999999999997513,B1715,4,4887,0.021389772,0.014147972,-0.97114246156741
Region0R,560,FD,-2.39999999999975,B1715,4,4888,0.021371371,0.014199494,-1.145119239119806
